term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
dementor,-0.02063390239082879,-0.021115912768042675,0.018760405453984247,0.05854236259184641,-0.007847107604729545,-0.001137144134296405,0.0006810089697194217,-0.023582423346537807,0.004955352816128651,-0.009416501108437106
pensieve,0.0028180499668163253,0.011567748993336513,-0.011421866393797631,0.0006741361953118767,0.0037603777625906123,-0.01973342411399995,0.03821404315775596,-0.01739673306537347,0.038949291532324154,0.0014411705418587459
hagrids,0.027343468717550067,-0.005784417143954251,-0.0012597776572575467,-0.002445125650308989,-0.016806129431211795,-0.006465064700487549,-0.01641377177561962,0.023659323064954094,0.017502203211472712,0.017278239919817258
onthe,-0.0346094950243621,-0.03382539300945282,0.03168257682476425,0.030972950938346108,-0.00811032533763829,0.0018194808643881546,-0.0018276275782896747,0.03332194234357119,0.010663411132124618,-0.00251906700906754
werent,0.02817950440116177,-0.006330821117816115,-0.0007799243869893424,-0.0038992593855169877,-0.017304929619572144,0.012528911368986356,-0.006558015859007898,0.006930361101586317,0.013380247359055665,0.00022735098633569083
horntail,-0.016801375789821577,-0.0023986474857019035,-0.059078363537321744,-0.00030562835727277165,0.005323753107753653,-0.00229867219998,0.014044382340407465,-0.0021241378764493084,-0.0057496433655743855,-0.029648244619636045
expecto,-0.02205420080293307,-0.024739752167723644,0.023081572958122666,0.06409620437726561,-0.0038317987832989136,0.006266660191383299,0.0104494030041351,0.011065467490438609,-0.003483670682586482,0.014003011321461424
frank,-0.013917226051231569,-0.0034536605101379977,-0.056349697913747644,-0.00043352349979969686,0.0036536698272196105,-0.0030371700416037045,0.023161434803096414,0.03722263820313497,0.005447788619293411,-0.006647761495054247
inquisitor,0.029306472971518255,-0.006063951325663267,0.002092968076705676,0.00360140537284373,-0.001008309074879588,-0.07424326850363322,-0.010861152169664575,0.003459429521493433,0.0016884476380462836,-0.0026245581431348255
essay,-0.003091142547069572,-0.004254261305094201,0.012710976421282766,0.029466585746049753,-0.008151209204887792,-0.0190969350351283,-0.024125592385845353,-0.009498573737717802,0.0007967432224104098,-0.0009392557828025579
mundungus,0.01770245914299868,0.0066200734819508575,0.004515562688055719,0.0012882849035330628,0.023218956265658456,-0.014414017019675306,-0.03220178388492326,-0.11158352227207495,0.014559992009584985,-0.01024606791584866
nigellus,0.019157838060817035,0.006293515503731222,0.0069315720421129386,0.0012640894774154849,0.03997063865522766,0.0012276938133844956,0.0056122437888407335,0.03163246944754242,0.01204313840026572,0.002529495580978126
fa,-0.007171677839019036,0.03372578626866899,0.006394345795505925,-0.0008273378651006227,-0.007438993580465508,-0.002212079042333686,0.05961448223731188,0.036779010269208615,-0.01752946415398227,0.008981972362257106
romilda,-0.007171677839019036,0.03372578626866899,0.006394345795505925,-0.0008273378651006227,-0.007438993580465508,-0.002212079042333686,-0.0030410014642891932,0.027069986977993163,0.00484835521065535,0.001704897341755002
sl,-0.007171677839019036,0.03372578626866899,0.006394345795505925,-0.0008273378651006227,-0.007438993580465508,-0.002212079042333686,-0.003041001464287881,0.027069986977991466,0.0048483552106766345,0.0017048973417585767
elf,0.011111442249556833,0.001806956300891902,-0.010708310152116119,-0.0005652415774756163,0.006671220484758442,0.00434687901100462,0.033147894590033186,-0.05622793845804116,-0.002954044302218972,-0.050154591988052194
es,-0.006314553173568346,0.03269675303523312,0.006444738564067503,-0.0007798904761959698,-0.005069323905773589,-0.0009775150940224593,-0.0051807792843571445,-0.06404548275393541,0.01815891532960119,-0.05978073504750542
errol,-0.006793937971718105,-0.019006860642220534,0.009705791680759548,0.037589271656881924,-0.021870059719479175,0.020583642325838328,0.004335527839087468,-0.012554418507727079,0.008190665845105399,-0.005281782004588747
rucksack,0.020881397452440165,0.004378343505831807,0.00921931823867707,0.0006513542416163908,0.07225539492803176,0.039594488876182846,0.0055505419614224685,-0.01381201604125928,0.020819995362557724,-0.005544989388936094
judges,-0.01273779911677253,-0.0038426746346730753,-0.053438019578393,2.1542664976073576e-05,0.005004006583421996,-0.007510897224482507,-0.00541386854606465,-0.0093750930430441,0.0201023338483832,-0.00398526127113165
tournament,-0.013730240299024034,-0.0032434319366124497,-0.05162151854641484,0.0011345527398059203,0.005719114432152562,-0.004215038309089748,-0.02149699635196849,-0.05146997152797289,-0.006995074354759114,-0.025131965908496215
shouldn,-0.024678418764216812,-0.013726531787030887,0.011506852401210074,-0.012466855514969387,0.0010665201048796799,-0.00144578880877905,0.014320108872491919,0.0023657753702389893,-0.011914438794552111,-0.01081327481384886
task,-0.011586014874072901,0.0003706475915863502,-0.045409992018171016,-0.0003156650857796796,0.00375817811800973,-0.0033596012655342233,-0.01190007394451055,0.017389533292716416,-0.01812731200841866,0.0031876156201553233
troll,-0.04009327653814963,-0.03765069770397793,0.035485906608850724,-0.07627065116850175,0.0013850755145291874,-0.015368927856228204,0.0013743709163006653,0.005079277550167718,0.00551293931956357,0.011814304010669368
voldemorts,0.017965817865545977,0.0002857488336501829,-0.001986648411851122,0.00048316027944552174,0.02252956166590357,-0.004398918297258891,0.014102524917427537,-0.006191140681399865,-0.014509343888796008,-0.027941590736804873
le,-0.005126360042288848,0.03011082550600365,0.00619994709540928,-0.0006942504238910383,-0.0023562455828856506,0.00035916576908558894,-0.026596443516549,0.0016712150202109121,-0.0013092775162918482,-0.010617345036896628
smelting,-0.047702173060901396,-0.04482865771189963,0.04221263746073591,-0.0884026832777865,0.000553267574573767,-0.013750583616797261,-0.005074764201909879,0.01030006248413072,-0.012009556434182748,-0.008382991448641188
cottage,0.00798512548246151,0.007369128927986989,-0.005132843356365288,0.00019818180177012647,0.04279192167586758,0.022714593200707688,-0.0005047105203328134,0.020697778448708747,-0.00437179688226724,0.00016969309962823042
elder,0.020098238403049678,0.003742966565572308,0.007886281351953212,2.862395604671484e-05,0.059140000273151715,0.03643485885868687,0.0073274814348733945,0.004374628838873291,0.036348548888199564,0.0010208865972245928
oclock,0.026456500573148238,-0.005927826668286423,0.0005432403903738374,-0.0010501918030988485,-0.012417005515334728,-0.019577919994821644,-0.01283245824622202,0.02431551670289094,-0.0476539827528313,-0.046129185649239096
skrewts,-0.012773250773547561,-0.0025824863201926573,-0.05020856017642458,-7.330431463946112e-05,0.004531478946121242,-0.005670448374775135,0.006714529005775583,-0.03673737724238273,0.010847101627511676,0.02671441076132524
marietta,0.023369819134977984,-0.002240933544242496,0.0022247887555192926,0.002876207018825408,-0.0014225574973655874,-0.060843796921786965,-0.002683115144486813,0.0497025289565131,-0.002927165277049913,-0.021538314135536377
snapes,0.020261883642923577,-0.002834678293357791,-0.0027847342291646543,0.00011392932680132253,0.0063997085271786545,-0.015264989184986881,-0.015813188987435268,0.022204173089785298,-0.07802755892748908,0.030117589839840087
patronus,-0.0035188461138117248,-0.010192777462161132,0.014126347230926834,0.03287180913151789,0.012208620597482185,0.0013948957117147704,0.02060167596930026,0.04043700940695868,0.018415977859931914,0.02238159806655453
smith,0.007956050534374036,0.014836232280462852,0.004563190133480037,0.0008525554522173182,0.0017385884863827202,-0.022816180036112414,0.0579261002976261,-0.02916239712502301,0.026226237281835808,-0.04558981243778054
requirement,0.004373999279010341,0.01842400907419099,0.005016895127873667,0.0001414039321658368,0.012948570575703497,-0.0009414083782722049,-0.07194214233549269,-0.06901154098828723,0.011417272801197241,-0.028764780596402608
deathly,0.019668488060807128,0.003821718390636068,0.008415245234456342,0.0006800595494641778,0.0655224249205802,0.034080282448259655,-0.015865041177554887,0.01847567436624636,-0.011604717982346578,0.010215281117026185
thestrals,0.02482525169715963,-0.0038639085227257395,0.002903674752444323,0.002770564168271259,0.009823149831591514,-0.04935738182364276,0.0016414248806473246,0.02165263674256548,0.024458832494248323,0.0028103832767500943
executioner,-0.024986218997165546,-0.024996392770024488,0.02334093756566094,0.0644977398914357,-0.009626130366381594,0.006539473011771627,0.01476047301440513,-0.007146156015279803,0.0037546848123241176,-0.017026743639401085
mandrakes,0.025962206877936465,-0.007576241899835688,-0.0024948778811585536,-0.007479854990362277,-0.03890559022303341,0.04327241090143577,0.013792624289134395,0.011503193003477765,0.0028685797903707086,0.0030888863629301563
champion,-0.011987135882700537,-0.0033782871526089357,-0.04942975862091036,-0.00044989905578298546,0.005050519230864904,-6.511085973741913e-05,0.02530289834674825,0.003957072015491499,0.011762359146469644,-0.015245137772401322
hic,-0.014893118150719333,-0.003387291214077226,-0.05351560192336527,-0.0002456258562380738,0.005071526060230857,-0.0019929254708184814,-0.025238549197624437,0.017577800259753987,0.008975948883505495,-0.031614131206348234
azkaban,-0.005562809623623789,-0.007268512975708843,0.0007501910395949906,0.024078559200396782,-0.0031261059275661126,-0.0013290438655691882,0.06900379674569979,0.019006072050677152,-0.07254462389010428,0.014474066904217158
peter,-0.02210773880950173,-0.02201117504714411,0.02026965966977381,0.05806045802126572,-0.008537931654930312,0.00738395083447952,0.02695009145514524,0.020814491250262,0.003732871824009048,0.0027962613556855318
al,-0.0006282302137467109,0.02396631873763755,0.006262437835334662,-0.00043249834092422924,0.009712530218349927,0.006597532400562296,0.004019744780368474,0.003972560830905838,-0.014286507508907205,-0.02788243083889129
co,-0.0035943475417741424,0.026690070247910987,0.00530126592579619,-0.00039826668784523036,-0.006061364268460559,-0.007295221813359834,-0.051596411576769065,-0.03604437384182772,-0.049667553215213205,-0.03727878271324114
halloween,-0.012221350338995282,-0.022664782710194294,0.013044762365195186,-0.019500624219314398,-0.016528459966258624,0.012252198807120819,-0.02374535527698603,0.06548253987940895,0.02728888065833227,0.013380174593890865
cl,-0.0062752181091416635,0.029510062985085374,0.005595052571067684,-0.0007239206319630467,-0.006509119382907308,-0.0019355691620419819,-0.0015264736370770478,-0.023672926090426528,0.00521237381546262,-0.058218220189716854
demelza,-0.006275218109141665,0.02951006298508537,0.005595052571067683,-0.000723920631963046,-0.006509119382907306,-0.0019355691620419827,0.036879686111982724,0.06203666058934486,0.10648940889152465,0.08036930697721324
pe,-0.006275218109141665,0.02951006298508537,0.005595052571067682,-0.0007239206319630476,-0.006509119382907306,-0.001935569162041983,-0.033004287515050926,0.06820391249015939,-0.031091317427473505,-0.033060262902437104
si,-0.006275218109141665,0.02951006298508537,0.005595052571067683,-0.000723920631963046,-0.006509119382907306,-0.0019355691620419827,0.0082656775380346,0.09171752719737701,-0.06206682701928042,-0.022751269435843213
hepzibah,-0.00544885167685513,0.02862567450856436,0.005672869714137606,-0.0006800215690612566,-0.004171354417851104,-0.0007104924835843543,-0.004676942680848633,0.010692415442302117,-0.0019778042292868366,-0.007377841160740486
occlumency,0.019250132609147378,0.001264873422488108,0.0030793197994456985,0.002183468470228219,0.0055133917598361734,-0.042387056967605946,0.0009629861542886632,-0.012772116784694787,-0.009600794923955935,0.007719424902263662
tothe,-0.03184737273317598,-0.03079608133387774,0.028886344343300868,0.004387773349010327,-0.005305115076106433,-0.0013163061586643505,0.02607599763991856,-0.017451386598394167,-0.008323776061961706,0.01578491607199971
attempt,0.005178423031825284,0.006582621831312648,0.002439570790388078,0.006979141165285792,0.007119323371201888,-0.014323735760720895,-0.09086860036774104,-0.026147333248726642,-0.04296425217801787,-0.06640385975383689
patronum,-0.017263749185416493,-0.01994734999631761,0.018606560867319415,0.051730455785046016,-0.001986240966436396,0.0050128878991248715,0.008385157389352835,-0.006150177897444398,-0.0020648463327352165,-0.018421109088541686
lesson,-0.004274109638258484,-0.006242271305065794,-0.0006515452961583859,0.009625036214559854,-0.008470926803166148,-0.004930829812847416,0.009150788207652479,0.01348695008552321,-0.05392741761936826,0.022851050804768937
clipboard,0.02371774055329665,-0.004398434076112874,0.0021461359895359466,0.002802557167754635,0.0034548868335579747,-0.05467173621779253,0.017779617183814368,0.05040760296704369,-0.010902857249265189,0.002437963819581635
sidecar,0.01803393416347105,0.0037812966641274652,0.007962138478857475,0.0005625332086687076,0.062402386528754676,0.034195240393066983,0.01954054396115965,0.014244416941551914,-0.01899123571750303,-0.013128923146860072
thicknesse,0.01803393416347105,0.0037812966641274652,0.007962138478857475,0.0005625332086687076,0.062402386528754676,0.034195240393066983,-0.04285703286693571,-0.0062037529544900025,0.03249531687240108,0.03940994138620446
regulus,0.016786905928622198,0.004823912055830076,0.007387013502473531,0.0006257910010659047,0.05388756481641132,0.025928442001388864,-0.026468631134082394,0.0017736661896268298,-0.0008995508873377107,-0.020544096352144905
figg,-0.0032304872680798545,-0.017039972696204393,0.012373038963840911,-0.02744865176702584,-0.00016605274693143532,-0.03832403012570831,-0.009739336348104378,-0.027182737370273977,-0.021915889363402916,0.019247036505076316
coul,-0.005160284511284061,0.027268648333008103,0.005415580097494314,-0.0006467319333496752,-0.0038720312552102767,-0.0006214849467716231,0.03330914276742767,0.03258760231863792,0.04409137274193846,0.046713142834741685
rufus,-0.005160284511284061,0.027268648333008103,0.005415580097494315,-0.000646731933349676,-0.0038720312552102767,-0.0006214849467716232,-0.057794011020377074,0.04150126717561125,-0.02161772645448251,-0.023932187598679225
hooch,-0.01987959494665958,-0.023556462629909222,0.02184948099712398,-0.0010721918687153238,-0.009509860816278908,0.0011837667921328,0.004482791225568539,-0.03425514781617139,0.015091837307432262,0.019665480982188753
dumb,-0.0022915479540829044,0.023825866809060445,0.00483851122348634,-0.00024251207429333734,-0.005487684948393561,-0.008955563765436278,0.023952910957041378,-0.0779473880303002,0.00833339150011647,-0.01720236132410615
viktor,-0.009904081042251064,-0.0012874103727131391,-0.041017121439983775,-9.979197054689304e-05,0.008403270728257924,-0.0006942228045988112,-0.026868402503666036,-0.012919940942902811,-0.008225977402351219,-0.001522481243968781
backwards,0.02230406313089879,-0.0035654438562854884,0.0019337881449890233,0.0027044680065378838,0.0004677547090174502,-0.055227765701750045,0.036015030530864835,0.054733247659664364,0.0006009961681951985,-0.021182375234765818
veela,-0.010430893349456814,-0.001439562744936668,-0.04181649404799302,-0.00016702668410786746,0.0095663758556963,0.0014835130369387419,-0.012623704910791147,0.017051182062179118,-0.00840272678735095,-0.012615357254341146
hippogriff,-0.018249563295937955,-0.01760742506002118,0.015423506140185133,0.04843374051042889,-0.006195150945911686,0.0023684767834440588,0.00865281409722424,-0.04618302929804591,0.0006764793131412791,0.03402875658163277
een,-0.005826988244202977,0.02740220134329357,0.005195405958848564,-0.0006722120153942582,-0.006044182284128224,-0.0017973142218961253,0.0015190638174456931,0.029696624055243703,-0.010416340143187052,-0.0036926605507492916
fe,-0.005826988244202977,0.02740220134329357,0.005195405958848564,-0.0006722120153942582,-0.006044182284128224,-0.0017973142218961253,0.001519063817443018,0.029696624055243207,-0.010416340143173273,-0.0036926605507433684
ne,-0.005826988244202977,0.02740220134329357,0.005195405958848564,-0.0006722120153942582,-0.006044182284128224,-0.0017973142218961253,0.001519063817447068,0.029696624055243422,-0.010416340143156235,-0.003692660550749979
ned,-0.005826988244202977,0.02740220134329357,0.005195405958848564,-0.0006722120153942582,-0.006044182284128224,-0.0017973142218961253,0.0102285225653844,-0.03509588267898909,0.03898185766203977,0.025420881603790555
pod,-0.005826988244202977,0.02740220134329357,0.005195405958848564,-0.0006722120153942582,-0.006044182284128224,-0.0017973142218961253,0.001519063817444638,0.029696624055244016,-0.010416340143145675,-0.00369266055074401
rd,-0.005826988244202977,0.02740220134329357,0.005195405958848564,-0.0006722120153942582,-0.006044182284128224,-0.0017973142218961253,0.0010287905186391342,-0.03195747712924321,-0.013208537580567753,0.010238642889074992
tr,-0.005826988244202977,0.02740220134329357,0.005195405958848564,-0.0006722120153942582,-0.006044182284128224,-0.0017973142218961253,0.001028790518638077,-0.031957477129241664,-0.013208537580579839,0.010238642889078328
ho,-0.0021731958145107845,0.023124311041656676,0.004473750523263146,-0.000827109811314178,-0.007626202686347039,-0.002921659926658107,0.02246431695291967,-0.0006236889931174126,-0.00987202676852011,-0.006632680556981813
dolores,0.016600967905540862,0.002690457429061553,0.0030780800362836323,0.0018593875145754327,0.005395377874931689,-0.03623045418560601,-0.021931319422728888,0.02636738618814056,0.014909261306032581,-0.005531581690241231
flute,-0.04088757690934407,-0.03842456375305683,0.03618226068063081,-0.07577372852381702,0.00047422934963468183,-0.011786214528683354,0.04095411829829594,0.037459667590953385,-0.0026872017241875105,0.011849220461693606
theywere,-0.040887576909344074,-0.03842456375305682,0.03618226068063081,-0.07577372852381699,0.0004742293496346794,-0.011786214528683359,0.000928473253583149,0.004326705634669258,0.010009464227790438,0.002791986704709488
map,-0.014569552618333328,-0.009014526360401441,0.0003977734212186309,0.022096306744619494,0.0003160365538619966,0.0014200533419745944,0.0653668276567857,0.02203932853832479,0.012451889518019541,-0.0030271501403216056
w,-0.0038286876079557273,0.01605504340473412,0.0008850352140060739,0.003558592837817296,-0.007313347497836118,0.0005427658817567367,-0.0154440295615653,0.017345530642346747,-0.005494865569096547,-0.008061118330765508
badges,-0.003057095118042314,-0.00353207352843734,-0.0339865391170599,0.0006444459182522193,0.003040308981039012,-0.017828244326059065,0.019993141336924806,-0.004794367317555306,0.015477143505050578,0.04304858725232952
dobbys,0.021856846905372415,-0.0041866429038940525,0.0005118304640158106,-0.0036754262894200425,-0.008937065926283549,0.022869160232874147,0.028721174853708908,0.0352183575939116,-0.004671791218436749,-0.039792570341113
siriusblack,-0.022209972441924956,-0.02221901579557733,0.020747500058365273,0.05733132434794287,-0.008556560325672506,0.00581286489935256,-0.0051818517000279535,-0.026276349004255496,-0.0019255916370254894,-0.0048374475876339085
kendra,0.017084779733814684,0.0035822810502260244,0.007543078558917611,0.0005329261976861409,0.05911805039566234,0.032395490898695034,-0.013935493667380545,0.05210593487527287,-0.016963760327696174,-0.008784367172650425
enclosure,-0.013238327245083843,-0.003010925523624193,-0.04756942393188028,-0.00021833409443385704,0.004508023164649643,-0.001771489307394204,-0.033219614925261265,0.10899067230261507,-0.0073019311571733666,0.03736348068049038
lynch,-0.013238327245083843,-0.003010925523624193,-0.04756942393188028,-0.00021833409443385704,0.004508023164649643,-0.001771489307394204,-0.004823379995715854,-0.11947745123995421,0.006875640102900272,0.006208891567173687
fawkes,0.016145050433574133,-0.002051004760571809,-0.00484951397078199,-0.0043333959154072,-0.024067441956713186,0.01977898293817131,0.004595422708369912,-0.012595000664167869,0.01043220980211336,-0.023732901273020697
sturgis,0.022543440747321754,-0.004664577942817903,0.0016099754436197475,0.002770311825264401,-0.0007756223652920315,-0.057110206541256384,0.0008857458105937082,-0.049425581956768355,0.01514768395387301,-0.006427049933235997
inferi,-0.0015617806484503538,0.02235304291831523,0.005465572689434621,-0.00043733026697622963,0.005782989385778179,0.004369208358409749,-0.021898775049133075,-0.06564260205678553,0.05514783043832849,-0.014787861418211555
james,0.00018703865283799942,-0.008605435095022452,0.01153433880268263,0.01460916178402849,0.010977841914061693,-0.007442317551104555,-0.041580110663222064,0.003042975500405767,0.0013865697504231269,0.0706547370551223
sh,-0.006806157119490588,0.0204251573562908,0.0066439488646352195,0.00573830506936035,-0.006009451774283708,-0.002115585176831389,-0.0029275530847480045,-0.03683233781288996,-0.0011395792855449802,0.031279235474772175
auror,0.0014354041849973312,0.009711390421337382,-0.008130107437665722,0.00044885130741942857,0.001134562995251311,-0.015219499119401339,0.022390248810247818,-0.006782700570759292,0.0023929677403183207,-0.01903427915172626
divination,-0.006095782134839605,-0.006449612749822933,0.0004065311899194954,0.022645308462620934,-0.004484238459555117,-0.010715664012059114,-0.03695219933755911,-0.011377357350677571,-0.003366824688837643,0.02326597297069996
goblins,0.000617545036361411,-0.005511699673081218,0.0004650170991154881,-0.012650278296762348,0.030391146399237633,0.008819188461482172,-0.0035076094539376055,0.03884111974828861,0.02750971079217315,-0.00914506007020492
sn,-0.009292829839842151,0.018946535320668374,0.008256236712998398,-0.008696354112040288,-0.005037609523734539,-0.002777774826611007,0.04361874540870336,0.0021037641538834387,0.019970750568975543,0.038669334193621466
mungos,0.01942235849496766,-0.0015752296952086268,0.0023748023105280326,0.0022381225063051622,0.004690645472137164,-0.04299011387209019,-0.01379194000833328,-0.0060878292908696,-0.008072670923045928,-0.010445368437137914
malkin,-0.019986307241180713,-0.003511772348414566,0.017823603472429155,-0.02156915159698414,-0.0035935920007368273,-0.004486705227747109,-0.0059694769896429835,-0.020370863510065774,-0.022222968485623426,-0.00796602812039176
beedle,0.01613562530415831,0.00338326543632457,0.007124018638977741,0.0005033191867035808,0.055833714262569986,0.030595741404323064,-0.0014453356839445885,0.024440188109092213,-0.004726286663962987,-0.007318972035071266
scabior,0.01613562530415831,0.00338326543632457,0.007124018638977741,0.0005033191867035808,0.055833714262569986,0.030595741404323064,-0.0014453356839452486,0.024440188109091435,-0.004726286663990221,-0.007318972035073712
cormac,-0.005378758379264286,0.025294339701501738,0.004795759346629444,-0.0006205033988254654,-0.005579245185349122,-0.0016590592817502766,-0.000894485180440574,-0.015513067663896232,0.023369821572626282,-0.021616994611234615
cr,-0.005378758379264286,0.025294339701501738,0.004795759346629444,-0.0006205033988254654,-0.005579245185349122,-0.0016590592817502766,-0.0008944851804346047,-0.01551306766389703,0.023369821572647144,-0.02161699461124168
gin,-0.005378758379264286,0.025294339701501738,0.004795759346629444,-0.0006205033988254654,-0.005579245185349122,-0.0016590592817502766,0.031266693141686126,-0.013636324878547237,-0.06955966926391398,0.00900641068216016
realised,-0.005378758379264286,0.025294339701501738,0.004795759346629444,-0.0006205033988254654,-0.005579245185349122,-0.0016590592817502766,-0.012131563070123086,-0.03107653507752301,0.012668117408030817,-0.01910425684029139
tim,-0.005378758379264286,0.025294339701501738,0.004795759346629444,-0.0006205033988254654,-0.005579245185349122,-0.0016590592817502766,-0.05944130039120115,-0.01526006677055654,0.03688901627420992,0.026328698589572774
vane,-0.005378758379264286,0.025294339701501738,0.004795759346629444,-0.0006205033988254654,-0.005579245185349122,-0.0016590592817502766,0.017697665287995098,-0.02802741330144523,-0.04381823075269591,0.0750839474220158
wi,-0.0053787583792642875,0.025294339701501748,0.004795759346629444,-0.0006205033988254645,-0.005579245185349123,-0.0016590592817502764,0.10455024410475917,-0.029325644145257544,-0.03083752677738172,0.0499414233828725
grey,0.01705116813833495,-0.0032327481219463173,0.0028092243184847467,0.005367305369901846,-0.0015122860891489559,-0.047051714495600624,-0.00872923048219133,-0.037142894025806575,0.020709277248323294,0.00609936156429308
maze,-0.010600772899587892,-0.0055905770682080184,-0.033446568412552564,-0.005363765663000997,0.003385069088572117,-0.008422001452759589,0.01983156898074473,0.03953769494983895,0.03429045565591518,-0.0037695603709528595
moran,-0.012410931792266107,-0.0028227426783976896,-0.04459633493613772,-0.00020468821353170788,0.0042262717168590445,-0.0016607712256820654,0.0005366351904980076,0.03700270756757116,-0.00783969447909188,0.005626313565472721
sp,-0.009004262674271079,0.017589509145112127,0.007998947096355104,-0.00866306447632871,-0.004738286361093715,-0.0026887672897982925,0.008349092069504477,-0.0619171363652299,-0.02870575169252934,0.012518990723492664
marvolo,0.0016291541376734593,0.017089968133620327,0.004089477190896721,-0.0011957463657043753,0.00011009619665707613,0.008305366777966429,0.06472484235900695,-0.05095953063811141,0.02145511623431187,0.0028561049877664883
marauder,-0.012127763847409283,-0.005707863258044349,0.007069076167937383,0.028747118637650847,0.0006436485600894076,0.0054820744152913655,-0.016431850238890128,-0.007183867108851565,-0.00911208631215904,-0.023616105637309003
cadogan,-0.0156812007546344,-0.0175008435995965,0.013360554487266156,0.04391547648774696,-0.006342226819022551,-0.0006404944051117219,0.013121995909667642,-0.0025066902612442075,0.019556220177156265,-0.0041528434451758925
hippogriffs,-0.015696280021152927,-0.01833100661162161,0.016851837871744563,0.046404394237366836,-0.006960716066574758,-0.0008372202714615591,0.005770581611990873,-0.007527996646656702,-0.019437389566715195,-0.0138045915549451
remembrall,-0.03437183894452249,-0.033133428398041474,0.03111033037147554,-0.06495426709741954,0.0003821069240616527,-0.011955530632061,0.0017865050715065549,0.021755249094545064,-0.005502868747378284,-0.00445592698538737
cellar,0.004778701917388809,-0.0039818408845443696,0.010243017150860708,0.01598478516024666,0.033406574962843355,0.019929952633586143,0.038679604772917694,0.06129878072730816,-0.02392318655067718,-0.0015304840806127707
haired,3.332584431500101e-05,-0.005597701474618602,0.010513475451274278,-0.01802651425781679,0.00486659695409615,-0.000505974658698004,0.01532183278206222,-0.027578519588366095,0.030196059830161406,0.02287141300990791
quibbler,0.016540653859036532,0.00041498446586823133,0.0028158164760670396,0.0017717770060724474,0.008913536235256888,-0.030752462042430276,0.002247191740769712,0.018109137312558473,0.029075461801365853,-0.0033976758046649464
hedwigs,0.01999860226455684,-0.004419418717046435,0.00023499308984427223,-0.0018816842238736867,-0.010750515827030205,-0.0013872173156289456,-0.014302465397481178,0.004135264553369944,-0.009236901111104022,0.002751223310730038
plank,0.01740894771725619,-0.0020037946718064427,0.00035036853032387037,0.002180614222082619,-0.000907000708936587,-0.04617294673824527,-0.029667586824232303,-0.06523151432036911,-0.01532457607896384,0.025319420487193014
thas,0.02028909667258957,-0.004198120148536111,0.0014489778992577698,0.0024932806427379627,-0.0006980601287628297,-0.05139918588713073,-0.008212166684802267,0.05176772689303106,0.030824029998365032,0.010907274247792509
gr,-0.00640440222821715,0.019924363474059303,0.005786270294174181,0.004081052649712886,-0.005477752107346327,-0.0009563355084389966,-0.02836993436266556,0.01587076957576234,-0.024813446377152056,-0.05515634611070113
gotten,-0.025716635258517976,-0.022565133916598652,0.015842368455008533,-0.02595379310016633,-0.0011088219369020248,-0.006426244572148504,-0.03008581928465313,-0.03452230965479597,-0.004975985685187924,0.023690879242245243
goodbye,-0.0014590813802116218,-0.003168621238638161,-0.02824437913441814,0.0006708012784032869,0.002496140309710512,-0.0176144058102687,-0.08102023017907763,-0.01698125936807399,-0.014495889211253835,0.026411192522451395
inthe,-0.026076118678990325,-0.02490850494937975,0.02199755279056539,0.0005831734701921065,-0.0038966997904050257,-0.0014774363199919322,0.015762701545846202,-0.030373704359298488,0.001626808603897479,-0.01647739241286533
lestrange,0.00950576384648,0.008168228807005106,0.004358858082073878,0.0006887119685637716,0.016566423146983585,-0.005274596506609261,-0.011326305050971453,0.09086901670940102,0.0071242415740338655,-0.0264558207871773
animagi,-0.01943372588668429,-0.019441638821130147,0.018154062551069616,0.05016490880445,-0.007486990284963478,0.005086256786933484,0.005277755474803545,-0.0018393484273938367,0.03278596130648691,-0.011605508368868075
barty,-0.010477346617044912,-0.001893107879238353,-0.03907221381003528,-0.0001470415342150367,0.004526938399159148,-0.0018080644987072405,-0.01603723310028435,0.006146230375816588,0.00017972235943141223,-0.014283127535140262
shell,0.0163797206362614,-0.002400621279345875,0.0031732383581684893,0.0012505722958679388,0.011120491306020722,0.0070415199960132905,0.01876830433234608,-0.03625579998069434,-0.029901907515496283,-0.01605401281098961
blastended,-0.011583536339448365,-0.0026345598331711808,-0.041623245940395195,-0.00019104233262960397,0.003944520269068443,-0.0015500531439699295,0.008728442743936355,0.053046977503559266,-0.015259158106170413,0.026983641253371445
mcgonagalls,0.0190883307671859,-0.004180907994556088,-0.0005117405058152372,-0.0024387325834036152,-0.018968370730533816,-0.0009650674286757567,-0.03528019095683037,0.043312692030835626,-0.0074121698162087505,0.022585353099681158
apparently,0.0035779162092883458,0.002959131624874641,-0.0041366073058829375,0.004070666372567501,0.005456788295900439,-0.005260961273468684,-0.06337321458614191,0.007498084716367701,-0.01827853937632257,0.021679566744516356
magnolia,-0.0020159823958909727,-0.012530145061900873,0.010639712939009565,0.02875222503213327,-0.004431093093134441,-0.019253573825035945,0.030589655044502274,-0.01808216839352173,-0.009707453171711745,0.0064148173624546355
backward,-0.0014464983299108149,-0.006755124197984137,0.001486631386564281,0.003263156894427739,0.000359715769780665,0.013999720485174278,0.04212543015832279,-0.07349711948154082,0.023752441647411672,0.13049150613220678
